Name,ID,Has Block,Mod,Class
minecraft:poisonous_potato,394,false,minecraft,net.minecraft.item.ItemFood
minecraft:map,395,false,minecraft,net.minecraft.item.ItemEmptyMap
minecraft:golden_carrot,396,false,minecraft,net.minecraft.item.ItemFood
minecraft:skull,397,false,minecraft,net.minecraft.item.ItemSkull
minecraft:carrot_on_a_stick,398,false,minecraft,net.minecraft.item.ItemCarrotOnAStick
minecraft:nether_star,399,false,minecraft,net.minecraft.item.ItemSimpleFoiled
minecraft:pumpkin_pie,400,false,minecraft,net.minecraft.item.ItemFood
minecraft:fireworks,401,false,minecraft,net.minecraft.item.ItemFirework
minecraft:firework_charge,402,false,minecraft,net.minecraft.item.ItemFireworkCharge
minecraft:enchanted_book,403,false,minecraft,net.minecraft.item.ItemEnchantedBook
minecraft:comparator,404,false,minecraft,net.minecraft.item.ItemReed
minecraft:netherbrick,405,false,minecraft,net.minecraft.item.Item
minecraft:quartz,406,false,minecraft,net.minecraft.item.Item
minecraft:tnt_minecart,407,false,minecraft,net.minecraft.item.ItemMinecart
minecraft:hopper_minecart,408,false,minecraft,net.minecraft.item.ItemMinecart
advancedRocketry:tile.atmosphereTerraformer,409,true,advancedRocketry,net.minecraft.item.ItemBlock
advancedRocketry:tile.deployableRocketAssembler,410,true,advancedRocketry,net.minecraft.item.ItemBlock
advancedRocketry:tile.pressurizedTank,411,true,advancedRocketry,zmaster587.advancedRocketry.item.ItemBlockFluidTank
advancedRocketry:tile.gasIntake,412,true,advancedRocketry,net.minecraft.item.ItemBlock
advancedRocketry:tile.circleLight,413,true,advancedRocketry,net.minecraft.item.ItemBlock
advancedRocketry:tile.stationMarker,414,true,advancedRocketry,net.minecraft.item.ItemBlock
advancedRocketry:tile.solarGenerator,415,true,advancedRocketry,net.minecraft.item.ItemBlock
advancedRocketry:tile.alititudeController,416,true,advancedRocketry,net.minecraft.item.ItemBlock
minecraft:iron_horse_armor,417,false,minecraft,net.minecraft.item.Item
minecraft:golden_horse_armor,418,false,minecraft,net.minecraft.item.Item
minecraft:diamond_horse_armor,419,false,minecraft,net.minecraft.item.Item
minecraft:lead,420,false,minecraft,net.minecraft.item.ItemLead
minecraft:name_tag,421,false,minecraft,net.minecraft.item.ItemNameTag
minecraft:command_block_minecart,422,false,minecraft,net.minecraft.item.ItemMinecart
advancedRocketry:tile.railgun,423,true,advancedRocketry,net.minecraft.item.ItemBlock
advancedRocketry:tile.astroBed,424,true,advancedRocketry,net.minecraft.item.ItemBlock
advancedRocketry:tile.advRocket,425,true,advancedRocketry,net.minecraft.item.ItemBlock
advancedRocketry:tile.planetHoloSelector,426,true,advancedRocketry,net.minecraft.item.ItemBlock
advancedRocketry:tile.lens,427,true,advancedRocketry,net.minecraft.item.ItemBlock
advancedRocketry:tile.forceField,428,true,advancedRocketry,net.minecraft.item.ItemBlock
advancedRocketry:tile.forceFieldProjector,429,true,advancedRocketry,net.minecraft.item.ItemBlock
advancedRocketry:tile.pipeSeal,430,true,advancedRocketry,net.minecraft.item.ItemBlock
advancedRocketry:tile.spaceElevatorController,431,true,advancedRocketry,net.minecraft.item.ItemBlock
advancedRocketry:tile.beacon,432,true,advancedRocketry,net.minecraft.item.ItemBlock
advancedRocketry:tile.planks,433,true,advancedRocketry,net.minecraft.item.ItemBlock
advancedRocketry:tile.thermiteTorch,434,true,advancedRocketry,net.minecraft.item.ItemBlock
advancedRocketry:tile.wirelessTransciever,435,true,advancedRocketry,net.minecraft.item.ItemBlock
advancedRocketry:tile.gravityMachine,436,true,advancedRocketry,net.minecraft.item.ItemBlock
advancedRocketry:laserController,437,true,advancedRocketry,net.minecraft.item.ItemBlock
advancedRocketry:advancedRocketrymetal0,438,true,advancedRocketry,zmaster587.libVulpes.items.ItemOre
IC2:blockOreCopper,439,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockOreTin,440,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockOreUran,441,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockOreLead,442,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockRubWood,443,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockRubLeaves,444,true,IC2,ic2.core.item.block.ItemRubLeaves
IC2:blockRubSapling,445,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockHarz,446,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockRubber,447,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockFenceIron,448,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockAlloy,449,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockBasalt,450,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockAlloyGlass,451,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockDoorAlloy,452,true,IC2,net.minecraft.item.ItemBlock
IC2:blockReinforcedFoam,453,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockFoam,454,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockWall,455,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockScaffold,456,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockIronScaffold,457,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockMetal,458,true,IC2,ic2.core.item.block.ItemBlockMetal
IC2:blockCable,459,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockKineticGenerator,460,true,IC2,ic2.core.item.block.ItemKineticGenerator
IC2:blockHeatGenerator,461,true,IC2,ic2.core.item.block.ItemHeatGenerator
IC2:blockGenerator,462,true,IC2,ic2.core.item.block.ItemGenerator
IC2:blockReactorChamber,463,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockReactorFluidPort,464,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockReactorAccessHatch,465,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockReactorRedstonePort,466,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockreactorvessel,467,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockElectric,468,true,IC2,ic2.core.item.block.ItemElectricBlock
IC2:blockChargepad,469,true,IC2,ic2.core.item.block.ItemChargepadBlock
IC2:blockMachine,470,true,IC2,ic2.core.item.block.ItemMachine
IC2:blockMachine2,471,true,IC2,ic2.core.item.block.ItemMachine2
IC2:blockMachine3,472,true,IC2,ic2.core.item.block.ItemMachine3
IC2:blockLuminatorDark,473,true,IC2,ic2.core.item.block.ItemLuminator
IC2:blockLuminator,474,true,IC2,ic2.core.item.block.ItemLuminator
IC2:blockMiningPipe,475,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockMiningTip,476,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockPersonal,477,true,IC2,ic2.core.item.block.ItemPersonalBlock
IC2:blockITNT,478,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockNuke,479,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockDynamite,480,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockDynamiteRemote,481,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockCrop,482,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockBarrel,483,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidUuMatter,484,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidConstructionFoam,485,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidCoolant,486,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidHotCoolant,487,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidPahoehoeLava,488,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidBiomass,489,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidBiogas,490,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidDistilledWater,491,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidSuperheatedSteam,492,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidSteam,493,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidHotWater,494,true,IC2,ic2.core.item.block.ItemBlockIC2
AdvancedSolarPanel:BlockMolecularTransformer,495,true,AdvancedSolarPanel,advsolar.common.items.ItemMolecularTransformer
AdvancedSolarPanel:BlockAdvSolarPanel,496,true,AdvancedSolarPanel,advsolar.common.items.ItemAdvSolarPanel
appliedenergistics2:tile.OreQuartz,497,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.OreQuartzCharged,498,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockMatrixFrame,499,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartz,500,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzPillar,501,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzChiseled,502,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzGlass,503,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzLamp,504,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzTorch,505,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockFluix,506,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSkyStone,507,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSkyChest,508,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSkyCompass,509,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockInscriber,510,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockWireless,511,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCharger,512,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockTinyTNT,513,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSecurity,514,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuantumRing,515,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuantumLinkChamber,516,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSpatialPylon,517,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockSpatialIOPort,518,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCableBus,519,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockController,520,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockDrive,521,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockChest,522,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockInterface,523,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCellWorkbench,524,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockIOPort,525,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCondenser,526,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockEnergyAcceptor,527,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockVibrationChamber,528,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockQuartzGrowthAccelerator,529,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockEnergyCell,530,true,appliedenergistics2,appeng.block.AEBaseItemBlockChargeable
appliedenergistics2:tile.BlockDenseEnergyCell,531,true,appliedenergistics2,appeng.block.AEBaseItemBlockChargeable
appliedenergistics2:tile.BlockCreativeEnergyCell,532,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCraftingUnit,533,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockCraftingStorage,534,true,appliedenergistics2,appeng.block.crafting.ItemCraftingStorage
appliedenergistics2:tile.BlockCraftingMonitor,535,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockMolecularAssembler,536,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockLightDetector,537,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.BlockPaint,538,true,appliedenergistics2,appeng.block.AEBaseItemBlock
appliedenergistics2:tile.SkyStoneStairBlock,539,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.SkyStoneBlockStairBlock,540,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.SkyStoneBrickStairBlock,541,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.SkyStoneSmallBrickStairBlock,542,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.FluixStairBlock,543,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.QuartzStairBlock,544,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.ChiseledQuartzStairBlock,545,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.QuartzPillarStairBlock,546,true,appliedenergistics2,net.minecraft.item.ItemBlock
appliedenergistics2:tile.SkyStoneSlabBlock,547,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.SkyStoneSlabBlock.double,548,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.SkyStoneBlockSlabBlock,549,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.SkyStoneBlockSlabBlock.double,550,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.SkyStoneBrickSlabBlock,551,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.SkyStoneBrickSlabBlock.double,552,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.SkyStoneSmallBrickSlabBlock,553,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.SkyStoneSmallBrickSlabBlock.double,554,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.FluixSlabBlock,555,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.FluixSlabBlock.double,556,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.QuartzSlabBlock,557,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.QuartzSlabBlock.double,558,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.ChiseledQuartzSlabBlock,559,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.ChiseledQuartzSlabBlock.double,560,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.QuartzPillarSlabBlock,561,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
appliedenergistics2:tile.QuartzPillarSlabBlock.double,562,true,appliedenergistics2,appeng.block.AEBaseItemBlockSlab
ae2stuff:Encoder,563,true,ae2stuff,net.bdew.lib.block.ItemBlockKeepData
ae2stuff:Grower,564,true,ae2stuff,net.bdew.lib.block.ItemBlockKeepData
ae2stuff:Inscriber,565,true,ae2stuff,net.bdew.lib.block.ItemBlockKeepData
ae2stuff:Wireless,566,true,ae2stuff,net.minecraft.item.ItemBlock
aether:aetherPortal,567,true,aether,net.minecraft.item.ItemBlock
aether:holystone,568,true,aether,net.aetherteam.aether.items.itemblock.ItemBlockSubtypes
aether:aetherDirt,569,true,aether,net.minecraft.item.ItemBlock
aether:aetherGrass,570,true,aether,net.minecraft.item.ItemBlock
aether:enchantedGrass,571,true,aether,net.minecraft.item.ItemBlock
aether:enchantedAetherGrass,572,true,aether,net.minecraft.item.ItemBlock
aether:quicksoil,573,true,aether,net.minecraft.item.ItemBlock
aether:icestone,574,true,aether,net.minecraft.item.ItemBlock
aether:aercloud,575,true,aether,net.aetherteam.aether.items.itemblock.ItemBlockSubtypes
aether:purpleAercloud,576,true,aether,net.aetherteam.aether.items.itemblock.ItemBlockSubtypes
aether:aerogel,577,true,aether,net.minecraft.item.ItemBlock
aether:altar,578,true,aether,net.minecraft.item.ItemBlock
aether:incubator,579,true,aether,net.minecraft.item.ItemBlock
aether:aetherLog,580,true,aether,net.aetherteam.aether.items.itemblock.ItemBlockSubtypes
aether:skyrootPlank,581,true,aether,net.minecraft.item.ItemBlock
aether:greenSkyrootLeaves,582,true,aether,net.minecraft.item.ItemBlock
aether:goldenOakLeaves,583,true,aether,net.minecraft.item.ItemBlock
aether:greenSkyrootSapling,584,true,aether,net.minecraft.item.ItemBlock
aether:goldenOakSapling,585,true,aether,net.minecraft.item.ItemBlock
aether:ambrosiumOre,586,true,aether,net.minecraft.item.ItemBlock
aether:ambrosiumTorch,587,true,aether,net.minecraft.item.ItemBlock
aether:zaniteOre,588,true,aether,net.minecraft.item.ItemBlock
aether:gravititeOre,589,true,aether,net.minecraft.item.ItemBlock
aether:enchantedGravitite,590,true,aether,net.minecraft.item.ItemBlock
aether:trap,591,true,aether,net.aetherteam.aether.items.itemblock.ItemBlockSubtypes
aether:skyrootChestMimic,592,true,aether,net.minecraft.item.ItemBlock
aether:carvedStone,593,true,aether,net.aetherteam.aether.items.itemblock.ItemBlockSubtypes
aether:sentryStone,594,true,aether,net.aetherteam.aether.items.itemblock.ItemBlockSubtypes
aether:divineCarvedStone,595,true,aether,net.minecraft.item.ItemBlock
aether:divineSentryStone,596,true,aether,net.minecraft.item.ItemBlock
aether:whiteGoldPillar,597,true,aether,net.aetherteam.aether.items.itemblock.ItemBlockSubtypes
aether:labyrinthPillar,598,true,aether,net.aetherteam.aether.items.itemblock.ItemBlockSubtypes
aether:zaniteBlock,599,true,aether,net.minecraft.item.ItemBlock
aether:quicksoilGlass,600,true,aether,net.minecraft.item.ItemBlock
aether:whiteRose,601,true,aether,net.minecraft.item.ItemBlock
aether:purpleFlower,602,true,aether,net.minecraft.item.ItemBlock
aether:present,603,true,aether,net.minecraft.item.ItemBlock
aether:berryBush,604,true,aether,net.minecraft.item.ItemBlock
aether:berryBushStem,605,true,aether,net.minecraft.item.ItemBlock
aether:holystoneStairs,606,true,aether,net.minecraft.item.ItemBlock
aether:mossyHolystoneStairs,607,true,aether,net.minecraft.item.ItemBlock
aether:icestoneStairs,608,true,aether,net.minecraft.item.ItemBlock
aether:skyrootStairs,609,true,aether,net.minecraft.item.ItemBlock
aether:carvedStoneStairs,610,true,aether,net.minecraft.item.ItemBlock
aether:holystoneWall,611,true,aether,net.minecraft.item.ItemBlock
