Ore Name,ItemStack,Item ID,Display Name,Wildcard
blockCoalPink,1xtile.extrautils:color_blockCoal@9,ExtraUtilities:color_blockCoal,Colored Block of Coal (Cyan Frequency),false
blockCoalPurple,1xtile.extrautils:color_blockCoal@5,ExtraUtilities:color_blockCoal,Colored Block of Coal (Lime Frequency),false
blockCoalRed,1xtile.extrautils:color_blockCoal@1,ExtraUtilities:color_blockCoal,Colored Block of Coal (Orange Frequency),false
blockCoalWhite,1xtile.extrautils:color_blockCoal@15,ExtraUtilities:color_blockCoal,Colored Block of Coal (Black Frequency),false
blockCoalYellow,1xtile.extrautils:color_blockCoal@11,ExtraUtilities:color_blockCoal,Colored Block of Coal (Blue Frequency),false
blockCobalt,1xgt.blockmetal2@5,gregtech:gt.blockmetal2,Block of Cobalt,false
blockCobalt,1xtile.tconstruct.metalblock@0,TConstruct:MetalBlock,Block of Cobalt,false
blockCobaltBrass,1xgt.blockmetal2@6,gregtech:gt.blockmetal2,Block of Cobalt Brass,false
blockCoil,1xtile.coil@2,libVulpes:libVulpescoil0,Gold Coil,false
blockCoil,1xtile.coil@4,libVulpes:libVulpescoil0,Copper Coil,false
blockCoil,1xtile.coil@7,libVulpes:libVulpescoil0,Titanium Coil,false
blockCoil,1xtile.coil@9,libVulpes:libVulpescoil0,Aluminum Coil,false
blockCoil,1xtile.coil@10,libVulpes:libVulpescoil0,Iridium Coil,false
blockConductiveIron,1xtile.blockIngotStorage@4,EnderIO:blockIngotStorage,Conductive Iron Block,false
blockConstantan,1xtile.ImmersiveEngineering.storage@5,ImmersiveEngineering:storage,Block of Constantan,false
blockCopper,1xtile.metal@4,libVulpes:libVulpesmetal0,Copper Block,false
blockCopper,1xic2.blockMetal@0,IC2:blockMetal,Copper Block,false
blockCopper,1xtile.for.resourceStorage@1,Forestry:resourceStorage,Block of Copper,false
blockCopper,1xtile.railcraft.cube@9,Railcraft:cube,Block of Copper,false
blockCopper,1xgt.blockmetal2@7,gregtech:gt.blockmetal2,Block of Copper,false
blockCopper,1xtile.ImmersiveEngineering.storage@0,ImmersiveEngineering:storage,Block of Copper,false
blockCopper,1xtile.tconstruct.metalblock@3,TConstruct:MetalBlock,Block of Copper,false
blockCopper,1xblock_copper@0,Magneticraft:block_copper,Copper Block,false
blockCopper,1xtile.BasicBlock@12,Mekanism:BasicBlock,Copper Block,false
blockCopper,1xtile.projectred.exploration.stone@8,ProjRed|Exploration:projectred.exploration.stone,Block of Copper,false
blockCopper,1xtile.blockBlock@0,NuclearCraft:blockBlock,Copper Block,false
blockCosmicNeutronium,1xtile.avaritia_resource@0,Avaritia:Resource_Block,Neutronium Block,false
blockCrystalMatrix,1xtile.block_crystal_matrix@0,Avaritia:Crystal_Matrix,Crystal Matrix,false
blockCupronickel,1xgt.blockmetal2@8,gregtech:gt.blockmetal2,Block of Cupronickel,false
blockCupronickel,1xtile.ImmersiveEngineering.storage@5,ImmersiveEngineering:storage,Block of Constantan,false
blockDamascusSteel,1xgt.blockmetal2@9,gregtech:gt.blockmetal2,Block of Damascus Steel,false
blockDarkSteel,1xtile.blockIngotStorage@6,EnderIO:blockIngotStorage,Dark Steel Block,false
blockDiamond,1xtile.blockDiamond@0,minecraft:diamond_block,Block of Diamond,false
blockDilithium,1xgt.blockgem1@6,gregtech:gt.blockgem1,Block of Dilithium,false
blockDiorite,1xtile.chisel.diorite@0,chisel:diorite,Diorite,false
blockDraconium,1xtile.draconicevolution:draconium@0,DraconicEvolution:draconium,Draconium Block,false
blockDraconiumAwakened,1xtile.draconicevolution:draconicBlock@0,DraconicEvolution:draconicBlock,Awakened Draconium Block,false
blockDuranium,1xgt.blockmetal2@13,gregtech:gt.blockmetal2,Block of Duranium,false
blockElectricalSteel,1xtile.blockIngotStorage@0,EnderIO:blockIngotStorage,Electrical Steel Block,false
blockElectrotine,1xtile.projectred.exploration.stone@11,ProjRed|Exploration:projectred.exploration.stone,Block of Electrotine,false
blockElectrum,1xgt.blockmetal2@15,gregtech:gt.blockmetal2,Block of Electrum,false
blockElectrum,1xtile.ImmersiveEngineering.storage@6,ImmersiveEngineering:storage,Block of Electrum,false
blockEmerald,1xtile.blockEmerald@0,minecraft:emerald_block,Block of Emerald,false
blockEnder,1xtile.tconstruct.metalblock@10,TConstruct:MetalBlock,Block of Solid Ender,false
blockEnderCore,1xtile.extrautils:decorativeBlock1@11,ExtraUtilities:decorativeBlock1,Ender Core,false
blockEnderEye,1xgt.blockgem1@7,gregtech:gt.blockgem1,Block of Endereye,false
blockEnderObsidian,1xtile.extrautils:decorativeBlock1@1,ExtraUtilities:decorativeBlock1,Ender-infused Obsidian,false
blockEnderPearl,1xgt.blockgem1@8,gregtech:gt.blockgem1,Block of Enderpearl,false
blockEndstone,1xtile.chisel.end_Stone@0,chisel:end_Stone,End Stone,false
blockEnergeticAlloy,1xtile.blockIngotStorage@1,EnderIO:blockIngotStorage,Energetic Alloy Block,false
blockEuropium,1xgt.blockmetal3@3,gregtech:gt.blockmetal3,Block of Europium,false
blockFairy,1xtile.solid.metal.block.blockFunStuff@0,ExtraTiC:blockFunStuff,Fairy Block,false
blockFierySteel,1xgt.blockmetal3@4,gregtech:gt.blockmetal3,Block of Fiery Steel,false
blockFoolsRuby,1xgt.blockgem1@9,gregtech:gt.blockgem1,Block of Ruby,false
blockForcicium,1xgt.blockgem1@11,gregtech:gt.blockgem1,Block of Forcicium,false
blockForcillium,1xgt.blockgem1@12,gregtech:gt.blockgem1,Block of Forcillium,false
blockFuelCoke,1xtile.ImmersiveEngineering.stoneDevice@3,ImmersiveEngineering:stoneDevice,Block of Coal Coke,false
blockFuelCoke,1xtile.ImmersiveEngineering.stoneDecoration@3,ImmersiveEngineering:stoneDecoration,Block of Coal Coke,false
blockFuelCoke,1xtile.railcraft.cube@0,Railcraft:cube,Block of Coal Coke,false
blockGallium,1xgt.blockmetal3@6,gregtech:gt.blockmetal3,Block of Gallium,false
blockGarnetRed,1xgt.blockgem2@10,gregtech:gt.blockgem2,Block of Red Garnet,false
blockGarnetYellow,1xgt.blockgem3@2,gregtech:gt.blockgem3,Block of Yellow Garnet,false
blockGlass,1xtile.glass@0,minecraft:glass,Glass,false
blockGlass,1xtile.stainedGlass@32767,minecraft:stained_glass,(wildcard),true
blockGlass,1xtile.mfr.stainedglass.block@32767,MineFactoryReloaded:stainedglass.block,(wildcard),true
blockGlass,1xtile.blockFusedQuartz@1,EnderIO:blockFusedQuartz,Quite Clear Glass,false
blockGlass,1xtile.extrautils:decorativeBlock2@0,ExtraUtilities:decorativeBlock2,Thickened Glass,false
blockGlass,1xtile.extrautils:decorativeBlock2@1,ExtraUtilities:decorativeBlock2,Edged Glass,false
blockGlass,1xtile.extrautils:decorativeBlock2@2,ExtraUtilities:decorativeBlock2,Glass Bricks,false
blockGlass,1xtile.extrautils:decorativeBlock2@3,ExtraUtilities:decorativeBlock2,Carved Glass,false
blockGlass,1xtile.extrautils:decorativeBlock2@6,ExtraUtilities:decorativeBlock2,Swirling Glass,false
blockGlass,1xtile.extrautils:decorativeBlock2@9,ExtraUtilities:decorativeBlock2,Square Glass,false
blockGlass,1xtile.GlassBlock@0,TConstruct:GlassBlock,Clear Glass,false
blockGlassBlack,1xtile.stainedGlass@15,minecraft:stained_glass,Black Stained Glass,false
blockGlassBlack,1xtile.mfr.stainedglass.block@15,MineFactoryReloaded:stainedglass.block,Stained Glass (Black),false
blockGlassBlue,1xtile.stainedGlass@11,minecraft:stained_glass,Blue Stained Glass,false
blockGlassBlue,1xtile.mfr.stainedglass.block@11,MineFactoryReloaded:stainedglass.block,Stained Glass (Blue),false
blockGlassBrown,1xtile.stainedGlass@12,minecraft:stained_glass,Brown Stained Glass,false
blockGlassBrown,1xtile.mfr.stainedglass.block@12,MineFactoryReloaded:stainedglass.block,Stained Glass (Brown),false
blockGlassColorless,1xtile.glass@0,minecraft:glass,Glass,false
blockGlassCyan,1xtile.stainedGlass@9,minecraft:stained_glass,Cyan Stained Glass,false
blockGlassCyan,1xtile.mfr.stainedglass.block@9,MineFactoryReloaded:stainedglass.block,Stained Glass (Cyan),false
blockGlassGray,1xtile.stainedGlass@7,minecraft:stained_glass,Gray Stained Glass,false
blockGlassGray,1xtile.mfr.stainedglass.block@7,MineFactoryReloaded:stainedglass.block,Stained Glass (Gray),false
blockGlassGreen,1xtile.stainedGlass@13,minecraft:stained_glass,Green Stained Glass,false
blockGlassGreen,1xtile.mfr.stainedglass.block@13,MineFactoryReloaded:stainedglass.block,Stained Glass (Green),false
blockGlassHardened,1xtile.blockFusedQuartz@0,EnderIO:blockFusedQuartz,Fused Quartz,false
blockGlassLightBlue,1xtile.stainedGlass@3,minecraft:stained_glass,Light Blue Stained Glass,false
blockGlassLightBlue,1xtile.mfr.stainedglass.block@3,MineFactoryReloaded:stainedglass.block,Stained Glass (Light Blue),false
blockGlassLightGray,1xtile.stainedGlass@8,minecraft:stained_glass,Light Gray Stained Glass,false
blockGlassLightGray,1xtile.mfr.stainedglass.block@8,MineFactoryReloaded:stainedglass.block,Stained Glass (Light Gray),false
blockGlassLime,1xtile.stainedGlass@5,minecraft:stained_glass,Lime Stained Glass,false
blockGlassLime,1xtile.mfr.stainedglass.block@5,MineFactoryReloaded:stainedglass.block,Stained Glass (Lime),false
blockGlassMagenta,1xtile.stainedGlass@2,minecraft:stained_glass,Magenta Stained Glass,false
blockGlassMagenta,1xtile.mfr.stainedglass.block@2,MineFactoryReloaded:stainedglass.block,Stained Glass (Magenta),false
blockGlassOrange,1xtile.stainedGlass@1,minecraft:stained_glass,Orange Stained Glass,false
blockGlassOrange,1xtile.mfr.stainedglass.block@1,MineFactoryReloaded:stainedglass.block,Stained Glass (Orange),false
blockGlassPink,1xtile.stainedGlass@6,minecraft:stained_glass,Pink Stained Glass,false
blockGlassPink,1xtile.mfr.stainedglass.block@6,MineFactoryReloaded:stainedglass.block,Stained Glass (Pink),false
blockGlassPurple,1xtile.stainedGlass@10,minecraft:stained_glass,Purple Stained Glass,false
blockGlassPurple,1xtile.mfr.stainedglass.block@10,MineFactoryReloaded:stainedglass.block,Stained Glass (Purple),false
blockGlassRed,1xtile.stainedGlass@14,minecraft:stained_glass,Red Stained Glass,false
blockGlassRed,1xtile.mfr.stainedglass.block@14,MineFactoryReloaded:stainedglass.block,Stained Glass (Red),false
blockGlassSandy,1xtile.extrautils:decorativeBlock1@9,ExtraUtilities:decorativeBlock1,Sandy Glass,false
blockGlassWhite,1xtile.stainedGlass@0,minecraft:stained_glass,White Stained Glass,false
blockGlassWhite,1xtile.mfr.stainedglass.block@0,MineFactoryReloaded:stainedglass.block,Stained Glass (White),false
blockGlassYellow,1xtile.stainedGlass@4,minecraft:stained_glass,Yellow Stained Glass,false
blockGlassYellow,1xtile.mfr.stainedglass.block@4,MineFactoryReloaded:stainedglass.block,Stained Glass (Yellow),false
blockGold,1xtile.blockGold@0,minecraft:gold_block,Block of Gold,false
blockGranite,1xtile.chisel.granite@0,chisel:granite,Granite,false
blockGraphite,1xtile.graphiteBlock@0,NuclearCraft:graphiteBlock,Graphite Block,false
blockGreenSapphire,1xgt.blockgem1@13,gregtech:gt.blockgem1,Block of Green Sapphire,false
blockHSSE,1xgt.blockmetal8@10,gregtech:gt.blockmetal8,Block of HSS-E,false
blockHSSG,1xgt.blockmetal8@9,gregtech:gt.blockmetal8,Block of HSS-G,false
blockHSSS,1xgt.blockmetal8@11,gregtech:gt.blockmetal8,Block of HSS-S,false
blockHopper,1xtile.hopper@0,minecraft:hopper,Hopper,false
blockHull1_glass,1xtile.warpdrive.hull1.glass.@0,WarpDrive:blockHull1_glass,White Stained Basic Hull Glass,false
blockHull1_glass,1xtile.warpdrive.hull1.glass.@1,WarpDrive:blockHull1_glass,Orange Stained Basic Hull Glass,false
blockHull1_glass,1xtile.warpdrive.hull1.glass.@2,WarpDrive:blockHull1_glass,Magenta Stained Basic Hull Glass,false
blockHull1_glass,1xtile.warpdrive.hull1.glass.@3,WarpDrive:blockHull1_glass,Light Blue Stained Basic Hull Glass,false
blockHull1_glass,1xtile.warpdrive.hull1.glass.@4,WarpDrive:blockHull1_glass,Yellow Stained Basic Hull Glass,false
blockHull1_glass,1xtile.warpdrive.hull1.glass.@5,WarpDrive:blockHull1_glass,Lime Stained Basic Hull Glass,false
blockHull1_glass,1xtile.warpdrive.hull1.glass.@6,WarpDrive:blockHull1_glass,Pink Stained Basic Hull Glass,false
blockHull1_glass,1xtile.warpdrive.hull1.glass.@7,WarpDrive:blockHull1_glass,Gray Stained Basic Hull Glass,false
blockHull1_glass,1xtile.warpdrive.hull1.glass.@8,WarpDrive:blockHull1_glass,Silver Stained Basic Hull Glass,false
blockHull1_glass,1xtile.warpdrive.hull1.glass.@9,WarpDrive:blockHull1_glass,Cyan Stained Basic Hull Glass,false
blockHull1_glass,1xtile.warpdrive.hull1.glass.@10,WarpDrive:blockHull1_glass,Purple Stained Basic Hull Glass,false
blockHull1_glass,1xtile.warpdrive.hull1.glass.@11,WarpDrive:blockHull1_glass,Blue Stained Basic Hull Glass,false
blockHull1_glass,1xtile.warpdrive.hull1.glass.@12,WarpDrive:blockHull1_glass,Brown Stained Basic Hull Glass,false
blockHull1_glass,1xtile.warpdrive.hull1.glass.@13,WarpDrive:blockHull1_glass,Green Stained Basic Hull Glass,false
blockHull1_glass,1xtile.warpdrive.hull1.glass.@14,WarpDrive:blockHull1_glass,Red Stained Basic Hull Glass,false
blockHull1_glass,1xtile.warpdrive.hull1.glass.@15,WarpDrive:blockHull1_glass,Black Stained Basic Hull Glass,false
blockHull1_plain,1xtile.warpdrive.hull1.plain.@0,WarpDrive:blockHull1_plain,White Stained Basic Hull,false
blockHull1_plain,1xtile.warpdrive.hull1.plain.@1,WarpDrive:blockHull1_plain,Orange Stained Basic Hull,false
blockHull1_plain,1xtile.warpdrive.hull1.plain.@2,WarpDrive:blockHull1_plain,Magenta Stained Basic Hull,false
blockHull1_plain,1xtile.warpdrive.hull1.plain.@3,WarpDrive:blockHull1_plain,Light Blue Stained Basic Hull,false
blockHull1_plain,1xtile.warpdrive.hull1.plain.@4,WarpDrive:blockHull1_plain,Yellow Stained Basic Hull,false
blockHull1_plain,1xtile.warpdrive.hull1.plain.@5,WarpDrive:blockHull1_plain,Lime Stained Basic Hull,false
blockHull1_plain,1xtile.warpdrive.hull1.plain.@6,WarpDrive:blockHull1_plain,Pink Stained Basic Hull,false
blockHull1_plain,1xtile.warpdrive.hull1.plain.@7,WarpDrive:blockHull1_plain,Gray Stained Basic Hull,false
blockHull1_plain,1xtile.warpdrive.hull1.plain.@8,WarpDrive:blockHull1_plain,Silver Stained Basic Hull,false
blockHull1_plain,1xtile.warpdrive.hull1.plain.@9,WarpDrive:blockHull1_plain,Cyan Stained Basic Hull,false
blockHull1_plain,1xtile.warpdrive.hull1.plain.@10,WarpDrive:blockHull1_plain,Purple Stained Basic Hull,false
blockHull1_plain,1xtile.warpdrive.hull1.plain.@11,WarpDrive:blockHull1_plain,Blue Stained Basic Hull,false
blockHull1_plain,1xtile.warpdrive.hull1.plain.@12,WarpDrive:blockHull1_plain,Brown Stained Basic Hull,false
blockHull1_plain,1xtile.warpdrive.hull1.plain.@13,WarpDrive:blockHull1_plain,Green Stained Basic Hull,false
blockHull1_plain,1xtile.warpdrive.hull1.plain.@14,WarpDrive:blockHull1_plain,Red Stained Basic Hull,false
blockHull1_plain,1xtile.warpdrive.hull1.plain.@15,WarpDrive:blockHull1_plain,Black Stained Basic Hull,false
blockHull1_stairs,1xtile.warpdrive.hull1.stairs.white@0,WarpDrive:blockHull1_stairs_white,White Stained Basic Hull Stairs,false
blockHull1_stairs,1xtile.warpdrive.hull1.stairs.orange@0,WarpDrive:blockHull1_stairs_orange,Orange Stained Basic Hull Stairs,false
blockHull1_stairs,1xtile.warpdrive.hull1.stairs.magenta@0,WarpDrive:blockHull1_stairs_magenta,Magenta Stained Basic Hull Stairs,false
blockHull1_stairs,1xtile.warpdrive.hull1.stairs.lightBlue@0,WarpDrive:blockHull1_stairs_lightBlue,Light Blue Stained Basic Hull Stairs,false
blockHull1_stairs,1xtile.warpdrive.hull1.stairs.yellow@0,WarpDrive:blockHull1_stairs_yellow,Yellow Stained Basic Hull Stairs,false
blockHull1_stairs,1xtile.warpdrive.hull1.stairs.lime@0,WarpDrive:blockHull1_stairs_lime,Lime Stained Basic Hull Stairs,false
blockHull1_stairs,1xtile.warpdrive.hull1.stairs.pink@0,WarpDrive:blockHull1_stairs_pink,Pink Stained Basic Hull Stairs,false
blockHull1_stairs,1xtile.warpdrive.hull1.stairs.gray@0,WarpDrive:blockHull1_stairs_gray,Gray Stained Basic Hull Stairs,false
blockHull1_stairs,1xtile.warpdrive.hull1.stairs.silver@0,WarpDrive:blockHull1_stairs_silver,Silver Stained Basic Hull Stairs,false
blockHull1_stairs,1xtile.warpdrive.hull1.stairs.cyan@0,WarpDrive:blockHull1_stairs_cyan,Cyan Stained Basic Hull Stairs,false
blockHull1_stairs,1xtile.warpdrive.hull1.stairs.purple@0,WarpDrive:blockHull1_stairs_purple,Purple Stained Basic Hull Stairs,false
blockHull1_stairs,1xtile.warpdrive.hull1.stairs.blue@0,WarpDrive:blockHull1_stairs_blue,Blue Stained Basic Hull Stairs,false
blockHull1_stairs,1xtile.warpdrive.hull1.stairs.brown@0,WarpDrive:blockHull1_stairs_brown,Brown Stained Basic Hull Stairs,false
blockHull1_stairs,1xtile.warpdrive.hull1.stairs.green@0,WarpDrive:blockHull1_stairs_green,Green Stained Basic Hull Stairs,false
blockHull1_stairs,1xtile.warpdrive.hull1.stairs.red@0,WarpDrive:blockHull1_stairs_red,Red Stained Basic Hull Stairs,false
blockHull1_stairs,1xtile.warpdrive.hull1.stairs.black@0,WarpDrive:blockHull1_stairs_black,Black Stained Basic Hull Stairs,false
blockHull2_glass,1xtile.warpdrive.hull2.glass.@0,WarpDrive:blockHull2_glass,White Stained Advanced Hull Glass,false
blockHull2_glass,1xtile.warpdrive.hull2.glass.@1,WarpDrive:blockHull2_glass,Orange Stained Advanced Hull Glass,false
blockHull2_glass,1xtile.warpdrive.hull2.glass.@2,WarpDrive:blockHull2_glass,Magenta Stained Advanced Hull Glass,false
blockHull2_glass,1xtile.warpdrive.hull2.glass.@3,WarpDrive:blockHull2_glass,Light Blue Stained Advanced Hull Glass,false
blockHull2_glass,1xtile.warpdrive.hull2.glass.@4,WarpDrive:blockHull2_glass,Yellow Stained Advanced Hull Glass,false
blockHull2_glass,1xtile.warpdrive.hull2.glass.@5,WarpDrive:blockHull2_glass,Lime Stained Advanced Hull Glass,false
blockHull2_glass,1xtile.warpdrive.hull2.glass.@6,WarpDrive:blockHull2_glass,Pink Stained Advanced Hull Glass,false
blockHull2_glass,1xtile.warpdrive.hull2.glass.@7,WarpDrive:blockHull2_glass,Gray Stained Advanced Hull Glass,false
blockHull2_glass,1xtile.warpdrive.hull2.glass.@8,WarpDrive:blockHull2_glass,Silver Stained Advanced Hull Glass,false
blockHull2_glass,1xtile.warpdrive.hull2.glass.@9,WarpDrive:blockHull2_glass,Cyan Stained Advanced Hull Glass,false
blockHull2_glass,1xtile.warpdrive.hull2.glass.@10,WarpDrive:blockHull2_glass,Purple Stained Advanced Hull Glass,false
blockHull2_glass,1xtile.warpdrive.hull2.glass.@11,WarpDrive:blockHull2_glass,Blue Stained Advanced Hull Glass,false
blockHull2_glass,1xtile.warpdrive.hull2.glass.@12,WarpDrive:blockHull2_glass,Brown Stained Advanced Hull Glass,false
blockHull2_glass,1xtile.warpdrive.hull2.glass.@13,WarpDrive:blockHull2_glass,Green Stained Advanced Hull Glass,false
blockHull2_glass,1xtile.warpdrive.hull2.glass.@14,WarpDrive:blockHull2_glass,Red Stained Advanced Hull Glass,false
blockHull2_glass,1xtile.warpdrive.hull2.glass.@15,WarpDrive:blockHull2_glass,Black Stained Advanced Hull Glass,false
blockHull2_plain,1xtile.warpdrive.hull2.plain.@0,WarpDrive:blockHull2_plain,White Stained Advanced Hull,false
blockHull2_plain,1xtile.warpdrive.hull2.plain.@1,WarpDrive:blockHull2_plain,Orange Stained Advanced Hull,false
blockHull2_plain,1xtile.warpdrive.hull2.plain.@2,WarpDrive:blockHull2_plain,Magenta Stained Advanced Hull,false
blockHull2_plain,1xtile.warpdrive.hull2.plain.@3,WarpDrive:blockHull2_plain,Light Blue Stained Advanced Hull,false
blockHull2_plain,1xtile.warpdrive.hull2.plain.@4,WarpDrive:blockHull2_plain,Yellow Stained Advanced Hull,false
blockHull2_plain,1xtile.warpdrive.hull2.plain.@5,WarpDrive:blockHull2_plain,Lime Stained Advanced Hull,false
blockHull2_plain,1xtile.warpdrive.hull2.plain.@6,WarpDrive:blockHull2_plain,Pink Stained Advanced Hull,false
blockHull2_plain,1xtile.warpdrive.hull2.plain.@7,WarpDrive:blockHull2_plain,Gray Stained Advanced Hull,false
blockHull2_plain,1xtile.warpdrive.hull2.plain.@8,WarpDrive:blockHull2_plain,Silver Stained Advanced Hull,false
blockHull2_plain,1xtile.warpdrive.hull2.plain.@9,WarpDrive:blockHull2_plain,Cyan Stained Advanced Hull,false
blockHull2_plain,1xtile.warpdrive.hull2.plain.@10,WarpDrive:blockHull2_plain,Purple Stained Advanced Hull,false
blockHull2_plain,1xtile.warpdrive.hull2.plain.@11,WarpDrive:blockHull2_plain,Blue Stained Advanced Hull,false
blockHull2_plain,1xtile.warpdrive.hull2.plain.@12,WarpDrive:blockHull2_plain,Brown Stained Advanced Hull,false
blockHull2_plain,1xtile.warpdrive.hull2.plain.@13,WarpDrive:blockHull2_plain,Green Stained Advanced Hull,false
blockHull2_plain,1xtile.warpdrive.hull2.plain.@14,WarpDrive:blockHull2_plain,Red Stained Advanced Hull,false
blockHull2_plain,1xtile.warpdrive.hull2.plain.@15,WarpDrive:blockHull2_plain,Black Stained Advanced Hull,false
blockHull2_stairs,1xtile.warpdrive.hull2.stairs.white@0,WarpDrive:blockHull2_stairs_white,White Stained Advanced Hull Stairs,false
blockHull2_stairs,1xtile.warpdrive.hull2.stairs.orange@0,WarpDrive:blockHull2_stairs_orange,Orange Stained Advanced Hull Stairs,false
blockHull2_stairs,1xtile.warpdrive.hull2.stairs.magenta@0,WarpDrive:blockHull2_stairs_magenta,Magenta Stained Advanced Hull Stairs,false
blockHull2_stairs,1xtile.warpdrive.hull2.stairs.lightBlue@0,WarpDrive:blockHull2_stairs_lightBlue,Light Blue Stained Advanced Hull Stairs,false
blockHull2_stairs,1xtile.warpdrive.hull2.stairs.yellow@0,WarpDrive:blockHull2_stairs_yellow,Yellow Stained Advanced Hull Stairs,false
blockHull2_stairs,1xtile.warpdrive.hull2.stairs.lime@0,WarpDrive:blockHull2_stairs_lime,Lime Stained Advanced Hull Stairs,false
blockHull2_stairs,1xtile.warpdrive.hull2.stairs.pink@0,WarpDrive:blockHull2_stairs_pink,Pink Stained Advanced Hull Stairs,false
